project_id,founded,SIC,SIC2,CLS,health_social,healthcare,smallcompanies,currentasset,currentliabilities,currentratio,calledupshare,totalequity,employee-owned,group,dissolved,allocatedshares,aggregatevalue,shareholder,shareholder2,totalissueshares,reported,mutuals,spinout 
location1067,2008,86220 - Specialists medical practice activities,,1,healthcare,1,1,789560,60453,13,,726352,0,0,0,8,8,,individuals ,8,2016,0,0
location1068,2008,86220 - Specialists medical practice activities,,1,healthcare,1,1,789560,60453,13,,726352,0,0,0,8,8,,individuals ,8,2016,0,0
location1069,2008,86220 - Specialists medical practice activities,,1,healthcare,1,1,789560,60453,13,,726352,0,0,0,8,8,,individuals ,8,2016,0,0
location1070,2008,86220 - Specialists medical practice activities,,1,healthcare,1,1,789560,60453,13,,726352,0,0,0,8,8,,individuals ,8,2016,0,0
location1071,2008,86220 - Specialists medical practice activities,,1,healthcare,1,1,789560,60453,13,,726352,0,0,0,8,8,,individuals ,8,2016,0,0
location145,2011,88990 - Other social work activities without accommodation not elsewhere classified,,0,socialcare,0,1,228264,168342,,,130078,0,0,0,,,0,,,2019,0,0
location146,2011,88990 - Other social work activities without accommodation not elsewhere classified,,0,socialcare,0,1,228264,168342,,,130078,0,0,0,,,0,,,2019,0,0
location147,2011,88990 - Other social work activities without accommodation not elsewhere classified,,0,socialcare,0,1,228264,168342,,,130078,0,0,0,,,0,,,2019,0,0
location148,2011,88990 - Other social work activities without accommodation not elsewhere classified,,0,socialcare,0,1,228264,168342,,,130078,0,0,0,,,0,,,2019,0,0
location149,2011,88990 - Other social work activities without accommodation not elsewhere classified,,0,socialcare,0,1,228264,168342,,,130078,0,0,0,,,0,,,2019,0,0
location150,2011,88990 - Other social work activities without accommodation not elsewhere classified,,0,socialcare,0,1,228264,168342,,,130078,0,0,0,,,0,,,2019,0,0
location115,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location116,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location117,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location118,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location119,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location120,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location534,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location535,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location536,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location537,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location538,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location539,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location958,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location959,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location960,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location961,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location962,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location963,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location964,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location965,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location966,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location967,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location968,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location969,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location1238,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location1239,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location1240,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location1241,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location1242,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location1243,2006,86210 - General medical practice activities,,0,healthcare,1,,9692306,8270802,,,2715231,0,1,0,,,0,,,2019,0,0
location211,2012,88990 - Other social work activities without accommodation not elsewhere classified,,0,socialcare,0,1,76468,52178,,,31882,0,0,0,,,0,,,2019,0,0
location212,2012,88990 - Other social work activities without accommodation not elsewhere classified,,0,socialcare,0,1,76468,52178,,,31882,0,0,0,,,0,,,2019,0,0
location213,2012,88990 - Other social work activities without accommodation not elsewhere classified,,0,socialcare,0,1,76468,52178,,,31882,0,0,0,,,0,,,2019,0,0
location214,2012,88990 - Other social work activities without accommodation not elsewhere classified,,0,socialcare,0,1,76468,52178,,,31882,0,0,0,,,0,,,2019,0,0
location215,2012,88990 - Other social work activities without accommodation not elsewhere classified,,0,socialcare,0,1,76468,52178,,,31882,0,0,0,,,0,,,2019,0,0
location216,2012,88990 - Other social work activities without accommodation not elsewhere classified,,0,socialcare,0,1,76468,52178,,,31882,0,0,0,,,0,,,2019,0,0
location181,2009,82990 - Other business support service activities not elsewhere classified,,1,socialcare,0,1,176682,173999,1,2,102039,0,0,0,2,2,1,individuals,2,2017,0,0
location182,2009,82990 - Other business support service activities not elsewhere classified,,1,socialcare,0,1,176682,173999,1,2,102039,0,0,0,2,2,1,individuals,2,2017,0,0
location183,2009,82990 - Other business support service activities not elsewhere classified,,1,socialcare,0,1,176682,173999,1,2,102039,0,0,0,2,2,1,individuals,2,2017,0,0
location184,2009,82990 - Other business support service activities not elsewhere classified,,1,socialcare,0,1,176682,173999,1,2,102039,0,0,0,2,2,1,individuals,2,2017,0,0
location185,2009,82990 - Other business support service activities not elsewhere classified,,1,socialcare,0,1,176682,173999,1,2,102039,0,0,0,2,2,1,individuals,2,2017,0,0
location186,2009,82990 - Other business support service activities not elsewhere classified,,1,socialcare,0,1,176682,173999,1,2,102039,0,0,0,2,2,1,individuals,2,2017,0,0
location576,2009,82990 - Other business support service activities not elsewhere classified,,1,socialcare,0,1,176682,173999,1,2,102039,0,0,0,2,2,1,individuals,2,2017,0,0
location577,2009,82990 - Other business support service activities not elsewhere classified,,1,socialcare,0,1,176682,173999,1,2,102039,0,0,0,2,2,1,individuals,2,2017,0,0
location578,2009,82990 - Other business support service activities not elsewhere classified,,1,socialcare,0,1,176682,173999,1,2,102039,0,0,0,2,2,1,individuals,2,2017,0,0
location579,2009,82990 - Other business support service activities not elsewhere classified,,1,socialcare,0,1,176682,173999,1,2,102039,0,0,0,2,2,1,individuals,2,2017,0,0
location580,2009,82990 - Other business support service activities not elsewhere classified,,1,socialcare,0,1,176682,173999,1,2,102039,0,0,0,2,2,1,individuals,2,2017,0,0
location581,2009,82990 - Other business support service activities not elsewhere classified,,1,socialcare,0,1,176682,173999,1,2,102039,0,0,0,2,2,1,individuals,2,2017,0,0
provider325,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider326,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider327,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider328,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider329,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider330,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider331,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider332,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider333,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider334,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider335,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider336,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider337,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider338,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider339,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider340,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider341,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider342,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider343,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider344,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider345,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider346,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider347,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
provider348,2011,86101 - Hospital activities,"86210 - General medical practice activities
86900 - Other human health activities",1,healthcare,1,0,8200423,6557594,1,616,3960596,1,0,0,630,630,1,individuals ,630,2019,0,1
location229,2014,96090 - Other service activities not elsewhere classified,,1,socialcare,0,1,39383,19762,2,100,7391,0,0,0,100,100,1,individuals,100,2019,0,0
location230,2014,96090 - Other service activities not elsewhere classified,,1,socialcare,0,1,39383,19762,2,100,7391,0,0,0,100,100,1,individuals,100,2019,0,0
location231,2014,96090 - Other service activities not elsewhere classified,,1,socialcare,0,1,39383,19762,2,100,7391,0,0,0,100,100,1,individuals,100,2019,0,0
location232,2014,96090 - Other service activities not elsewhere classified,,1,socialcare,0,1,39383,19762,2,100,7391,0,0,0,100,100,1,individuals,100,2019,0,0
location233,2014,96090 - Other service activities not elsewhere classified,,1,socialcare,0,1,39383,19762,2,100,7391,0,0,0,100,100,1,individuals,100,2019,0,0
location234,2014,96090 - Other service activities not elsewhere classified,,1,socialcare,0,1,39383,19762,2,100,7391,0,0,0,100,100,1,individuals,100,2019,0,0
location755,2015,88100 - Social work activities without accommodation for the elderly and disabled,,0,socialcare,0,1,20598,13980,,,6618,0,0,0,,,0,,,2019,0,0
location756,2015,88100 - Social work activities without accommodation for the elderly and disabled,,0,socialcare,0,1,20598,13980,,,6618,0,0,0,,,0,,,2019,0,0
location757,2015,88100 - Social work activities without accommodation for the elderly and disabled,,0,socialcare,0,1,20598,13980,,,6618,0,0,0,,,0,,,2019,0,0
location758,2015,88100 - Social work activities without accommodation for the elderly and disabled,,0,socialcare,0,1,20598,13980,,,6618,0,0,0,,,0,,,2019,0,0
location759,2015,88100 - Social work activities without accommodation for the elderly and disabled,,0,socialcare,0,1,20598,13980,,,6618,0,0,0,,,0,,,2019,0,0
location760,2015,88100 - Social work activities without accommodation for the elderly and disabled,,0,socialcare,0,1,20598,13980,,,6618,0,0,0,,,0,,,2019,0,0
