project_id,std_name,founded,SIC,SIC2,CLS,health_social,healthcare,smallcompanies,group,allocatedshares,aggregatevalue,shareholder,shareholder2,totalissueshares,mutuals,currentasset,currentliabilities,calledupshare,totalequity,employee-owned,spinout,dissolved,reported
location314,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location315,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location316,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location317,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location318,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location319,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location320,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location321,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location322,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location323,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location324,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location325,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location326,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location327,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location328,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location329,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location330,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location612,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location613,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location614,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location615,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location616,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location617,CATALYST CHOICES CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,317,317,NA,CATALYST CHOICES EBT LTD,317,1,3212763,2425415,317,-2364647,1,1,0,2019
location868,CHANGES UK CIC,2009,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,216044,256126,NA,62115,0,1,0,2019
location869,CHANGES UK CIC,2009,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,216044,256126,NA,62115,0,1,0,2019
location870,CHANGES UK CIC,2009,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,216044,256126,NA,62115,0,1,0,2019
location871,CHANGES UK CIC,2009,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,216044,256126,NA,62115,0,1,0,2019
location872,CHANGES UK CIC,2009,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,216044,256126,NA,62115,0,1,0,2019
location873,CHANGES UK CIC,2009,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,216044,256126,NA,62115,0,1,0,2019
location714,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location715,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location716,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location717,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location718,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location719,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location880,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location881,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location882,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location883,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location884,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location885,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1138,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1139,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1140,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1141,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1142,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1143,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1144,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1145,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1146,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1147,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1148,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1149,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1150,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1151,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1152,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1153,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1154,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1155,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1156,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1157,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1158,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1159,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1160,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
location1161,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider145,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider146,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider147,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider148,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider149,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider150,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider151,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider152,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider153,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider154,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider155,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider156,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider157,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider158,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider159,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider160,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider161,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider162,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider163,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider164,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider165,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider166,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
provider167,CITY HEALTH CARE PARTNERSHIP CIC,2007,86900 - Other human health activities,NA,1,healthcare,1,NA,1,1917,1917,NA,individuals,1917,0,27182933,26470751,1937,9661966,1,1,0,2019
