project_id,std_name,provider_name,location_name,type,level,service_group,domain,rating,publication_date,primary_cat,region,report_type
location696,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Great Western Surgery,Primary Medical Services,location,"Families, children and young people",Overall,Requires improvement,2018-08-24T00:00:00Z,GP Practices,South West,Location
location697,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Great Western Surgery,Primary Medical Services,location,Older people,Overall,Requires improvement,2018-08-24T00:00:00Z,GP Practices,South West,Location
location698,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Great Western Surgery,Primary Medical Services,location,Overall,Safe,Requires improvement,2018-08-24T00:00:00Z,GP Practices,South West,Location
location699,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Great Western Surgery,Primary Medical Services,location,Overall,Effective,Good,2018-08-24T00:00:00Z,GP Practices,South West,Location
location700,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Great Western Surgery,Primary Medical Services,location,Overall,Caring,Good,2018-08-24T00:00:00Z,GP Practices,South West,Location
location701,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Great Western Surgery,Primary Medical Services,location,Overall,Responsive,Good,2018-08-24T00:00:00Z,GP Practices,South West,Location
location702,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Great Western Surgery,Primary Medical Services,location,Overall,Well-led,Requires improvement,2018-08-24T00:00:00Z,GP Practices,South West,Location
location703,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Great Western Surgery,Primary Medical Services,location,Overall,Overall,Requires improvement,2018-08-24T00:00:00Z,GP Practices,South West,Location
location704,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Great Western Surgery,Primary Medical Services,location,People experiencing poor mental health (including people with dementia),Overall,Requires improvement,2018-08-24T00:00:00Z,GP Practices,South West,Location
location705,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Great Western Surgery,Primary Medical Services,location,People whose circumstances may make them vulnerable,Overall,Requires improvement,2018-08-24T00:00:00Z,GP Practices,South West,Location
location706,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Great Western Surgery,Primary Medical Services,location,People with long term conditions,Overall,Requires improvement,2018-08-24T00:00:00Z,GP Practices,South West,Location
location707,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Great Western Surgery,Primary Medical Services,location,Working age people (including those recently retired and students),Overall,Requires improvement,2018-08-24T00:00:00Z,GP Practices,South West,Location
location708,KARREK COMMUNITY CIC,Karrek Community CIC,Karrek Community,Social Care Org,location,Overall,Safe,Good,2018-05-22T00:00:00Z,Community based adult social care services,South West,Location
location709,KARREK COMMUNITY CIC,Karrek Community CIC,Karrek Community,Social Care Org,location,Overall,Effective,Good,2018-05-22T00:00:00Z,Community based adult social care services,South West,Location
location710,KARREK COMMUNITY CIC,Karrek Community CIC,Karrek Community,Social Care Org,location,Overall,Caring,Good,2018-05-22T00:00:00Z,Community based adult social care services,South West,Location
location711,KARREK COMMUNITY CIC,Karrek Community CIC,Karrek Community,Social Care Org,location,Overall,Responsive,Good,2018-05-22T00:00:00Z,Community based adult social care services,South West,Location
location712,KARREK COMMUNITY CIC,Karrek Community CIC,Karrek Community,Social Care Org,location,Overall,Well-led,Good,2018-05-22T00:00:00Z,Community based adult social care services,South West,Location
location713,KARREK COMMUNITY CIC,Karrek Community CIC,Karrek Community,Social Care Org,location,Overall,Overall,Good,2018-05-22T00:00:00Z,Community based adult social care services,South West,Location
location714,CITY HEALTH CARE PARTNERSHIP CIC,City Health Care Partnership CIC,Highfield Resource Centre,Social Care Org,location,Overall,Safe,Good,2018-04-21T00:00:00Z,Residential social care,Yorkshire and The Humber,Location
location715,CITY HEALTH CARE PARTNERSHIP CIC,City Health Care Partnership CIC,Highfield Resource Centre,Social Care Org,location,Overall,Effective,Good,2018-04-21T00:00:00Z,Residential social care,Yorkshire and The Humber,Location
location716,CITY HEALTH CARE PARTNERSHIP CIC,City Health Care Partnership CIC,Highfield Resource Centre,Social Care Org,location,Overall,Caring,Good,2018-04-21T00:00:00Z,Residential social care,Yorkshire and The Humber,Location
location717,CITY HEALTH CARE PARTNERSHIP CIC,City Health Care Partnership CIC,Highfield Resource Centre,Social Care Org,location,Overall,Responsive,Good,2018-04-21T00:00:00Z,Residential social care,Yorkshire and The Humber,Location
location718,CITY HEALTH CARE PARTNERSHIP CIC,City Health Care Partnership CIC,Highfield Resource Centre,Social Care Org,location,Overall,Well-led,Good,2018-04-21T00:00:00Z,Residential social care,Yorkshire and The Humber,Location
location719,CITY HEALTH CARE PARTNERSHIP CIC,City Health Care Partnership CIC,Highfield Resource Centre,Social Care Org,location,Overall,Overall,Good,2018-04-21T00:00:00Z,Residential social care,Yorkshire and The Humber,Location
location720,BEXLEY HEALTH NEIGHBOURHOOD CARE CIC,Bexley Health Neighbourhood Care C.I.C.,Bexley Health Neighbourhood Care GP Hub (BHNC GP Hub) at Erith and District Hospital,Primary Medical Services,location,Overall,Safe,Requires improvement,2019-07-19T00:00:00Z,GP Practices,London,Location
location721,BEXLEY HEALTH NEIGHBOURHOOD CARE CIC,Bexley Health Neighbourhood Care C.I.C.,Bexley Health Neighbourhood Care GP Hub (BHNC GP Hub) at Erith and District Hospital,Primary Medical Services,location,Overall,Effective,Good,2019-07-19T00:00:00Z,GP Practices,London,Location
location722,BEXLEY HEALTH NEIGHBOURHOOD CARE CIC,Bexley Health Neighbourhood Care C.I.C.,Bexley Health Neighbourhood Care GP Hub (BHNC GP Hub) at Erith and District Hospital,Primary Medical Services,location,Overall,Caring,Good,2019-07-19T00:00:00Z,GP Practices,London,Location
location723,BEXLEY HEALTH NEIGHBOURHOOD CARE CIC,Bexley Health Neighbourhood Care C.I.C.,Bexley Health Neighbourhood Care GP Hub (BHNC GP Hub) at Erith and District Hospital,Primary Medical Services,location,Overall,Responsive,Good,2019-07-19T00:00:00Z,GP Practices,London,Location
location724,BEXLEY HEALTH NEIGHBOURHOOD CARE CIC,Bexley Health Neighbourhood Care C.I.C.,Bexley Health Neighbourhood Care GP Hub (BHNC GP Hub) at Erith and District Hospital,Primary Medical Services,location,Overall,Well-led,Requires improvement,2019-07-19T00:00:00Z,GP Practices,London,Location
location725,BEXLEY HEALTH NEIGHBOURHOOD CARE CIC,Bexley Health Neighbourhood Care C.I.C.,Bexley Health Neighbourhood Care GP Hub (BHNC GP Hub) at Erith and District Hospital,Primary Medical Services,location,Overall,Overall,Requires improvement,2019-07-19T00:00:00Z,GP Practices,London,Location
location726,BEXLEY HEALTH NEIGHBOURHOOD CARE CIC,Bexley Health Neighbourhood Care C.I.C.,"Bexley Health Neighbourhood Care GP Hub (BHNC GP Hub) at Queen Mary's Hospital, Sidcup",Primary Medical Services,location,Overall,Safe,Requires improvement,2019-07-19T00:00:00Z,GP Practices,London,Location
location727,BEXLEY HEALTH NEIGHBOURHOOD CARE CIC,Bexley Health Neighbourhood Care C.I.C.,"Bexley Health Neighbourhood Care GP Hub (BHNC GP Hub) at Queen Mary's Hospital, Sidcup",Primary Medical Services,location,Overall,Effective,Good,2019-07-19T00:00:00Z,GP Practices,London,Location
location728,BEXLEY HEALTH NEIGHBOURHOOD CARE CIC,Bexley Health Neighbourhood Care C.I.C.,"Bexley Health Neighbourhood Care GP Hub (BHNC GP Hub) at Queen Mary's Hospital, Sidcup",Primary Medical Services,location,Overall,Caring,Good,2019-07-19T00:00:00Z,GP Practices,London,Location
location729,BEXLEY HEALTH NEIGHBOURHOOD CARE CIC,Bexley Health Neighbourhood Care C.I.C.,"Bexley Health Neighbourhood Care GP Hub (BHNC GP Hub) at Queen Mary's Hospital, Sidcup",Primary Medical Services,location,Overall,Responsive,Good,2019-07-19T00:00:00Z,GP Practices,London,Location
location730,BEXLEY HEALTH NEIGHBOURHOOD CARE CIC,Bexley Health Neighbourhood Care C.I.C.,"Bexley Health Neighbourhood Care GP Hub (BHNC GP Hub) at Queen Mary's Hospital, Sidcup",Primary Medical Services,location,Overall,Well-led,Requires improvement,2019-07-19T00:00:00Z,GP Practices,London,Location
location731,BEXLEY HEALTH NEIGHBOURHOOD CARE CIC,Bexley Health Neighbourhood Care C.I.C.,"Bexley Health Neighbourhood Care GP Hub (BHNC GP Hub) at Queen Mary's Hospital, Sidcup",Primary Medical Services,location,Overall,Overall,Requires improvement,2019-07-19T00:00:00Z,GP Practices,London,Location
location732,ARCH HEALTH CIC,Arch Health Community Interest Company,Arch Healthcare,Primary Medical Services,location,"Families, children and young people",Overall,Good,2019-03-18T00:00:00Z,GP Practices,South East,Location
location733,ARCH HEALTH CIC,Arch Health Community Interest Company,Arch Healthcare,Primary Medical Services,location,Overall,Safe,Outstanding,2019-03-18T00:00:00Z,GP Practices,South East,Location
location734,ARCH HEALTH CIC,Arch Health Community Interest Company,Arch Healthcare,Primary Medical Services,location,Overall,Effective,Outstanding,2019-03-18T00:00:00Z,GP Practices,South East,Location
location735,ARCH HEALTH CIC,Arch Health Community Interest Company,Arch Healthcare,Primary Medical Services,location,Overall,Caring,Outstanding,2019-03-18T00:00:00Z,GP Practices,South East,Location
location736,ARCH HEALTH CIC,Arch Health Community Interest Company,Arch Healthcare,Primary Medical Services,location,Overall,Responsive,Outstanding,2019-03-18T00:00:00Z,GP Practices,South East,Location
location737,ARCH HEALTH CIC,Arch Health Community Interest Company,Arch Healthcare,Primary Medical Services,location,Overall,Well-led,Outstanding,2019-03-18T00:00:00Z,GP Practices,South East,Location
location738,ARCH HEALTH CIC,Arch Health Community Interest Company,Arch Healthcare,Primary Medical Services,location,Overall,Overall,Outstanding,2019-03-18T00:00:00Z,GP Practices,South East,Location
location739,ARCH HEALTH CIC,Arch Health Community Interest Company,Arch Healthcare,Primary Medical Services,location,People experiencing poor mental health (including people with dementia),Overall,Outstanding,2019-03-18T00:00:00Z,GP Practices,South East,Location
location740,ARCH HEALTH CIC,Arch Health Community Interest Company,Arch Healthcare,Primary Medical Services,location,People whose circumstances may make them vulnerable,Overall,Outstanding,2019-03-18T00:00:00Z,GP Practices,South East,Location
location741,ARCH HEALTH CIC,Arch Health Community Interest Company,Arch Healthcare,Primary Medical Services,location,People with long term conditions,Overall,Outstanding,2019-03-18T00:00:00Z,GP Practices,South East,Location
location742,ARCH HEALTH CIC,Arch Health Community Interest Company,Arch Healthcare,Primary Medical Services,location,Working age people (including those recently retired and students),Overall,Outstanding,2019-03-18T00:00:00Z,GP Practices,South East,Location
location743,MEEBBB HEALTH CIC,MEEBBB Health CIC,St Pauls Way Medical Centre,Primary Medical Services,location,"Families, children and young people",Overall,Outstanding,2018-02-06T00:00:00Z,GP Practices,London,Location
location744,MEEBBB HEALTH CIC,MEEBBB Health CIC,St Pauls Way Medical Centre,Primary Medical Services,location,Older people,Overall,Good,2018-02-06T00:00:00Z,GP Practices,London,Location
location745,MEEBBB HEALTH CIC,MEEBBB Health CIC,St Pauls Way Medical Centre,Primary Medical Services,location,Overall,Safe,Good,2018-02-06T00:00:00Z,GP Practices,London,Location
location746,MEEBBB HEALTH CIC,MEEBBB Health CIC,St Pauls Way Medical Centre,Primary Medical Services,location,Overall,Effective,Outstanding,2018-02-06T00:00:00Z,GP Practices,London,Location
location747,MEEBBB HEALTH CIC,MEEBBB Health CIC,St Pauls Way Medical Centre,Primary Medical Services,location,Overall,Caring,Good,2018-02-06T00:00:00Z,GP Practices,London,Location
location748,MEEBBB HEALTH CIC,MEEBBB Health CIC,St Pauls Way Medical Centre,Primary Medical Services,location,Overall,Responsive,Good,2018-02-06T00:00:00Z,GP Practices,London,Location
location749,MEEBBB HEALTH CIC,MEEBBB Health CIC,St Pauls Way Medical Centre,Primary Medical Services,location,Overall,Well-led,Outstanding,2018-02-06T00:00:00Z,GP Practices,London,Location
location750,MEEBBB HEALTH CIC,MEEBBB Health CIC,St Pauls Way Medical Centre,Primary Medical Services,location,Overall,Overall,Outstanding,2018-02-06T00:00:00Z,GP Practices,London,Location
location751,MEEBBB HEALTH CIC,MEEBBB Health CIC,St Pauls Way Medical Centre,Primary Medical Services,location,People experiencing poor mental health (including people with dementia),Overall,Outstanding,2018-02-06T00:00:00Z,GP Practices,London,Location
location752,MEEBBB HEALTH CIC,MEEBBB Health CIC,St Pauls Way Medical Centre,Primary Medical Services,location,People whose circumstances may make them vulnerable,Overall,Good,2018-02-06T00:00:00Z,GP Practices,London,Location
location753,MEEBBB HEALTH CIC,MEEBBB Health CIC,St Pauls Way Medical Centre,Primary Medical Services,location,People with long term conditions,Overall,Outstanding,2018-02-06T00:00:00Z,GP Practices,London,Location
location754,MEEBBB HEALTH CIC,MEEBBB Health CIC,St Pauls Way Medical Centre,Primary Medical Services,location,Working age people (including those recently retired and students),Overall,Good,2018-02-06T00:00:00Z,GP Practices,London,Location
